simulation_id,real_concentration_name_file,wind_speed,wind_dir_mean,stability_class,stability_index,RH,humidify,source_x,source_y,source_h,emission_rate,dispersion_model,gps_x,gps_y
892,sim_892_conc_real_2025-11-24.npy,6.66,-134.84,NEUTRAL,4,0.0,False,197.0,59.0,9.33,0.004636652216996446,PLUME,0.39478957915831664,0.11823647294589178
893,sim_893_conc_real_2025-11-24.npy,7.7,-135.22,NEUTRAL,4,0.0,False,379.0,229.0,6.21,0.012296852664960643,PLUME,0.7595190380761523,0.4589178356713427
894,sim_894_conc_real_2025-11-24.npy,5.09,-135.11,NEUTRAL,4,0.0,False,313.0,250.0,1.39,0.013270130277157245,PLUME,0.627254509018036,0.501002004008016
895,sim_895_conc_real_2025-11-24.npy,2.82,-135.08,MODERATELY_STABLE,5,0.0,False,95.0,328.0,3.82,0.004126788761293113,PLUME,0.1903807615230461,0.657314629258517
896,sim_896_conc_real_2025-11-24.npy,5.74,-134.72,NEUTRAL,4,0.34,True,386.0,132.0,1.59,0.011396980964482242,PLUME,0.7735470941883767,0.26452905811623245
897,sim_897_conc_real_2025-11-24.npy,5.4,-135.0,NEUTRAL,4,0.0,False,381.0,180.0,4.22,0.0017100764517976952,PLUME,0.7635270541082164,0.36072144288577157
898,sim_898_conc_real_2025-11-24.npy,4.57,-135.09,NEUTRAL,4,0.0,False,155.0,4.0,5.88,0.0040639496010796815,PLUME,0.3106212424849699,0.008016032064128256
899,sim_899_conc_real_2025-11-24.npy,3.92,-135.03,SLIGHTLY_UNSTABLE,3,0.0,False,459.0,153.0,1.49,0.002748916692298847,PLUME,0.9198396793587175,0.3066132264529058
900,sim_900_conc_real_2025-11-24.npy,2.15,-134.6,MODERATELY_UNSTABLE,2,0.0,False,450.0,320.0,8.75,0.009789835475051441,PLUME,0.9018036072144289,0.6412825651302605
901,sim_901_conc_real_2025-11-24.npy,7.09,-135.22,NEUTRAL,4,0.1,True,470.0,318.0,6.87,0.005047024411806362,PLUME,0.9418837675350702,0.6372745490981964
902,sim_902_conc_real_2025-11-24.npy,6.51,-134.67,NEUTRAL,4,0.19,True,149.0,429.0,9.22,0.013055957840666004,PLUME,0.2985971943887776,0.8597194388777555
903,sim_903_conc_real_2025-11-24.npy,4.87,-134.94,NEUTRAL,4,0.57,True,366.0,179.0,8.95,0.004286503651159369,PLUME,0.7334669338677354,0.3587174348697395
904,sim_904_conc_real_2025-11-24.npy,4.01,-134.85,NEUTRAL,4,0.0,False,471.0,101.0,7.21,0.013273618836522314,PLUME,0.9438877755511023,0.20240480961923848
905,sim_905_conc_real_2025-11-24.npy,3.94,-135.21,VERY_UNSTABLE,1,0.0,False,486.0,277.0,2.12,0.004376796439336441,PLUME,0.9739478957915831,0.5551102204408818
906,sim_906_conc_real_2025-11-24.npy,4.8,-134.87,NEUTRAL,4,0.13,True,53.0,191.0,3.5,0.009037304910067883,PLUME,0.1062124248496994,0.38276553106212424
907,sim_907_conc_real_2025-11-24.npy,6.8,-135.26,NEUTRAL,4,0.0,False,421.0,428.0,1.35,0.005626593737951494,PLUME,0.843687374749499,0.8577154308617234
908,sim_908_conc_real_2025-11-24.npy,5.1,-135.14,NEUTRAL,4,0.0,False,296.0,242.0,2.74,0.01353960597771068,PLUME,0.593186372745491,0.4849699398797595
909,sim_909_conc_real_2025-11-24.npy,3.9,-135.18,SLIGHTLY_UNSTABLE,3,0.0,False,145.0,422.0,4.65,0.011336459147215532,PLUME,0.2905811623246493,0.845691382765531
910,sim_910_conc_real_2025-11-24.npy,4.07,-135.03,NEUTRAL,4,0.0,False,489.0,3.0,3.28,0.0030063277955505,PLUME,0.9799599198396793,0.006012024048096192
911,sim_911_conc_real_2025-11-24.npy,1.14,-134.95,MODERATELY_STABLE,5,0.63,True,5.0,422.0,2.32,0.008538682876229938,PLUME,0.01002004008016032,0.845691382765531
912,sim_912_conc_real_2025-11-24.npy,6.31,-134.97,NEUTRAL,4,0.0,False,467.0,262.0,8.49,0.001830564297344737,PLUME,0.935871743486974,0.5250501002004008
913,sim_913_conc_real_2025-11-24.npy,6.9,-135.08,NEUTRAL,4,0.66,True,376.0,349.0,7.6,0.012165912575180932,PLUME,0.7535070140280561,0.6993987975951904
914,sim_914_conc_real_2025-11-24.npy,6.2,-135.05,NEUTRAL,4,0.84,True,472.0,472.0,7.71,0.004091457120303557,PLUME,0.9458917835671342,0.9458917835671342
915,sim_915_conc_real_2025-11-24.npy,5.72,-134.94,VERY_UNSTABLE,1,0.72,True,440.0,387.0,4.91,0.011894211608436537,PLUME,0.8817635270541082,0.7755511022044088
916,sim_916_conc_real_2025-11-24.npy,7.04,-134.93,NEUTRAL,4,0.42,True,436.0,408.0,2.44,0.0071788211805857835,PLUME,0.87374749498998,0.8176352705410822
917,sim_917_conc_real_2025-11-24.npy,3.19,-134.94,VERY_UNSTABLE,1,0.0,False,409.0,408.0,4.19,0.005411275255755165,PLUME,0.8196392785571143,0.8176352705410822
918,sim_918_conc_real_2025-11-24.npy,3.55,-135.03,MODERATELY_UNSTABLE,2,0.71,True,449.0,109.0,3.58,0.004136330567490262,PLUME,0.8997995991983968,0.218436873747495
919,sim_919_conc_real_2025-11-24.npy,4.76,-135.09,MODERATELY_UNSTABLE,2,0.0,False,179.0,366.0,5.15,0.008465527874836079,PLUME,0.3587174348697395,0.7334669338677354
920,sim_920_conc_real_2025-11-24.npy,3.03,-135.05,MODERATELY_STABLE,5,0.0,False,499.0,414.0,5.46,0.007316879510087941,PLUME,1.0,0.8296593186372746
921,sim_921_conc_real_2025-11-24.npy,6.95,-135.23,NEUTRAL,4,0.0,False,491.0,309.0,3.75,0.007543760391719029,PLUME,0.9839679358717435,0.6192384769539078
922,sim_922_conc_real_2025-11-24.npy,7.24,-134.67,NEUTRAL,4,0.0,False,47.0,224.0,4.91,0.00797086346587007,PLUME,0.09418837675350701,0.44889779559118237
923,sim_923_conc_real_2025-11-24.npy,5.54,-134.9,NEUTRAL,4,0.0,False,284.0,395.0,4.54,0.009680466054295513,PLUME,0.5691382765531062,0.7915831663326653
924,sim_924_conc_real_2025-11-24.npy,4.37,-135.49,MODERATELY_UNSTABLE,2,0.0,False,17.0,330.0,4.93,0.008534850014125257,PLUME,0.03406813627254509,0.6613226452905812
925,sim_925_conc_real_2025-11-24.npy,4.93,-134.93,NEUTRAL,4,0.41,True,10.0,363.0,9.95,0.0037151597095642485,PLUME,0.02004008016032064,0.7274549098196392
926,sim_926_conc_real_2025-11-24.npy,6.8,-134.89,NEUTRAL,4,0.85,True,48.0,52.0,5.51,0.007712078670701992,PLUME,0.09619238476953908,0.10420841683366733
927,sim_927_conc_real_2025-11-24.npy,5.4,-134.98,NEUTRAL,4,0.98,True,289.0,336.0,7.19,0.013831199305261766,PLUME,0.5791583166332666,0.6733466933867736
928,sim_928_conc_real_2025-11-24.npy,1.8,-135.05,VERY_STABLE,6,0.3,True,281.0,294.0,5.09,0.006210070953594193,PLUME,0.56312625250501,0.5891783567134269
929,sim_929_conc_real_2025-11-24.npy,4.25,-134.95,NEUTRAL,4,0.0,False,430.0,14.0,9.86,0.01362618443554712,PLUME,0.8617234468937875,0.028056112224448898
930,sim_930_conc_real_2025-11-24.npy,4.18,-135.19,NEUTRAL,4,0.0,False,498.0,223.0,6.41,0.009649091033181997,PLUME,0.9979959919839679,0.4468937875751503
931,sim_931_conc_real_2025-11-24.npy,5.16,-134.98,SLIGHTLY_UNSTABLE,3,0.0,False,407.0,422.0,7.64,0.0016726705050682696,PLUME,0.8156312625250501,0.845691382765531
932,sim_932_conc_real_2025-11-24.npy,2.31,-135.01,MODERATELY_STABLE,5,0.0,False,12.0,113.0,5.58,0.008414939749866571,PLUME,0.02404809619238477,0.22645290581162325
933,sim_933_conc_real_2025-11-24.npy,4.14,-134.82,SLIGHTLY_UNSTABLE,3,0.02,True,194.0,3.0,4.59,0.00169738970675948,PLUME,0.38877755511022044,0.006012024048096192
934,sim_934_conc_real_2025-11-24.npy,6.81,-134.95,NEUTRAL,4,0.0,False,385.0,191.0,1.32,0.008634277713333588,PLUME,0.7715430861723447,0.38276553106212424
935,sim_935_conc_real_2025-11-24.npy,7.19,-134.89,NEUTRAL,4,0.88,True,402.0,107.0,1.94,0.012965762387891443,PLUME,0.8056112224448898,0.21442885771543085
936,sim_936_conc_real_2025-11-24.npy,2.74,-134.74,MODERATELY_STABLE,5,0.64,True,76.0,8.0,7.08,0.012272843400324833,PLUME,0.1523046092184369,0.01603206412825651
937,sim_937_conc_real_2025-11-24.npy,4.2,-135.03,SLIGHTLY_UNSTABLE,3,0.0,False,305.0,256.0,2.74,0.0037077768669405314,PLUME,0.6112224448897795,0.5130260521042084
938,sim_938_conc_real_2025-11-24.npy,3.79,-134.74,MODERATELY_STABLE,5,0.0,False,383.0,175.0,7.58,0.010530530146470802,PLUME,0.7675350701402806,0.35070140280561124
939,sim_939_conc_real_2025-11-24.npy,3.8,-135.02,MODERATELY_STABLE,5,0.94,True,177.0,458.0,1.94,0.0023796254957939127,PLUME,0.35470941883767537,0.9178356713426854
940,sim_940_conc_real_2025-11-24.npy,5.38,-134.68,NEUTRAL,4,0.0,True,367.0,397.0,6.81,0.0066963872358489105,PLUME,0.7354709418837675,0.7955911823647295
941,sim_941_conc_real_2025-11-24.npy,4.22,-134.86,SLIGHTLY_UNSTABLE,3,0.42,True,178.0,396.0,5.66,0.0034855480372829213,PLUME,0.35671342685370744,0.7935871743486974
942,sim_942_conc_real_2025-11-24.npy,2.64,-135.12,MODERATELY_STABLE,5,0.41,True,229.0,60.0,5.47,0.013492256657277041,PLUME,0.4589178356713427,0.12024048096192384
943,sim_943_conc_real_2025-11-24.npy,6.44,-135.12,NEUTRAL,4,0.59,True,100.0,107.0,2.0,0.006297855450483581,PLUME,0.20040080160320642,0.21442885771543085
944,sim_944_conc_real_2025-11-24.npy,1.24,-134.83,VERY_STABLE,6,0.81,True,367.0,380.0,8.86,0.0018923371617120524,PLUME,0.7354709418837675,0.7615230460921844
945,sim_945_conc_real_2025-11-24.npy,4.94,-135.2,NEUTRAL,4,0.37,True,171.0,60.0,7.48,0.008034878599799207,PLUME,0.342685370741483,0.12024048096192384
946,sim_946_conc_real_2025-11-24.npy,4.88,-134.93,NEUTRAL,4,0.79,True,168.0,72.0,5.59,0.009313320329043813,PLUME,0.3366733466933868,0.14428857715430862
947,sim_947_conc_real_2025-11-24.npy,4.97,-135.6,NEUTRAL,4,0.33,True,472.0,372.0,2.24,0.01177898390098042,PLUME,0.9458917835671342,0.7454909819639278
948,sim_948_conc_real_2025-11-24.npy,7.71,-134.7,NEUTRAL,4,0.0,False,399.0,363.0,7.99,0.00438795394018504,PLUME,0.7995991983967936,0.7274549098196392
949,sim_949_conc_real_2025-11-24.npy,5.97,-134.9,NEUTRAL,4,0.0,False,236.0,492.0,6.76,0.009260427145139707,PLUME,0.4729458917835671,0.9859719438877755
950,sim_950_conc_real_2025-11-24.npy,3.12,-134.9,MODERATELY_UNSTABLE,2,0.13,True,98.0,402.0,6.42,0.010846324752276837,PLUME,0.1963927855711423,0.8056112224448898
951,sim_951_conc_real_2025-11-24.npy,5.13,-134.87,NEUTRAL,4,0.48,True,496.0,281.0,6.14,0.0065249157103292625,PLUME,0.9939879759519038,0.56312625250501
952,sim_952_conc_real_2025-11-24.npy,4.7,-135.02,NEUTRAL,4,0.34,True,188.0,355.0,3.63,0.007277860199698253,PLUME,0.37675350701402804,0.7114228456913828
953,sim_953_conc_real_2025-11-24.npy,5.95,-135.19,NEUTRAL,4,0.0,False,463.0,21.0,6.82,0.004826342779798021,PLUME,0.9278557114228457,0.04208416833667335
954,sim_954_conc_real_2025-11-24.npy,4.14,-134.94,NEUTRAL,4,0.01,True,372.0,182.0,2.58,0.011787052363804786,PLUME,0.7454909819639278,0.36472945891783565
955,sim_955_conc_real_2025-11-24.npy,1.4,-134.93,VERY_STABLE,6,0.83,True,361.0,409.0,2.36,0.002406921739652799,PLUME,0.7234468937875751,0.8196392785571143
956,sim_956_conc_real_2025-11-24.npy,1.68,-135.25,VERY_STABLE,6,0.54,True,41.0,401.0,8.01,0.002451915505642683,PLUME,0.08216432865731463,0.8036072144288577
957,sim_957_conc_real_2025-11-24.npy,1.21,-135.03,MODERATELY_STABLE,5,0.0,False,429.0,28.0,3.26,0.0074645995724132285,PLUME,0.8597194388777555,0.056112224448897796
958,sim_958_conc_real_2025-11-24.npy,5.02,-134.99,SLIGHTLY_UNSTABLE,3,0.0,False,372.0,469.0,4.54,0.010152848840809784,PLUME,0.7454909819639278,0.9398797595190381
959,sim_959_conc_real_2025-11-24.npy,2.27,-134.82,MODERATELY_UNSTABLE,2,0.54,True,338.0,242.0,6.21,0.001907341968931816,PLUME,0.6773547094188377,0.4849699398797595
960,sim_960_conc_real_2025-11-24.npy,5.99,-134.67,VERY_UNSTABLE,1,0.0,False,451.0,62.0,5.28,0.011573866644353543,PLUME,0.9038076152304609,0.12424849699398798
961,sim_961_conc_real_2025-11-24.npy,5.71,-134.97,NEUTRAL,4,0.81,True,494.0,116.0,5.33,0.008247030261364854,PLUME,0.9899799599198397,0.23246492985971945
962,sim_962_conc_real_2025-11-24.npy,5.71,-134.79,NEUTRAL,4,0.82,True,57.0,146.0,9.61,0.008100448333919081,PLUME,0.11422845691382766,0.2925851703406814
963,sim_963_conc_real_2025-11-24.npy,4.66,-134.83,MODERATELY_UNSTABLE,2,0.0,False,296.0,399.0,2.77,0.002738822304577983,PLUME,0.593186372745491,0.7995991983967936
964,sim_964_conc_real_2025-11-24.npy,4.55,-135.08,NEUTRAL,4,0.0,False,0.0,212.0,4.58,0.0015518719350758694,PLUME,0.0,0.4248496993987976
965,sim_965_conc_real_2025-11-24.npy,6.92,-135.14,NEUTRAL,4,0.0,False,430.0,494.0,3.66,0.0038203331377875856,PLUME,0.8617234468937875,0.9899799599198397
966,sim_966_conc_real_2025-11-24.npy,5.58,-134.93,NEUTRAL,4,0.14,True,410.0,154.0,7.26,0.01282510315811563,PLUME,0.8216432865731463,0.30861723446893785
967,sim_967_conc_real_2025-11-24.npy,5.6,-135.11,NEUTRAL,4,0.0,False,76.0,175.0,6.59,0.011600400670951467,PLUME,0.1523046092184369,0.35070140280561124
968,sim_968_conc_real_2025-11-24.npy,7.8,-134.85,NEUTRAL,4,0.28,True,466.0,313.0,2.16,0.0022388549765121482,PLUME,0.9338677354709419,0.627254509018036
969,sim_969_conc_real_2025-11-24.npy,4.73,-135.0,NEUTRAL,4,0.0,False,13.0,169.0,6.84,0.013784192164195366,PLUME,0.026052104208416832,0.33867735470941884
970,sim_970_conc_real_2025-11-24.npy,5.65,-134.88,NEUTRAL,4,0.32,True,423.0,13.0,2.95,0.005721545336176504,PLUME,0.8476953907815631,0.026052104208416832
971,sim_971_conc_real_2025-11-24.npy,4.2,-135.08,NEUTRAL,4,0.0,False,443.0,460.0,2.15,0.0023113984734537776,PLUME,0.8877755511022044,0.9218436873747495
972,sim_972_conc_real_2025-11-24.npy,3.82,-135.11,MODERATELY_UNSTABLE,2,0.0,False,300.0,335.0,1.09,0.008666952506393476,PLUME,0.6012024048096193,0.6713426853707415
973,sim_973_conc_real_2025-11-24.npy,5.92,-135.09,NEUTRAL,4,0.75,True,253.0,3.0,6.28,0.011551697626734097,PLUME,0.5070140280561122,0.006012024048096192
974,sim_974_conc_real_2025-11-24.npy,7.73,-135.15,NEUTRAL,4,0.0,False,119.0,24.0,7.55,0.012653581236282942,PLUME,0.23847695390781562,0.04809619238476954
975,sim_975_conc_real_2025-11-24.npy,5.22,-134.96,NEUTRAL,4,0.23,True,355.0,494.0,5.42,0.0018595390250453307,PLUME,0.7114228456913828,0.9899799599198397
976,sim_976_conc_real_2025-11-24.npy,2.76,-135.51,VERY_UNSTABLE,1,0.0,False,385.0,22.0,2.36,0.0042590436644485245,PLUME,0.7715430861723447,0.04408817635270541
977,sim_977_conc_real_2025-11-24.npy,4.08,-134.72,NEUTRAL,4,0.83,True,451.0,347.0,1.38,0.004951052992116993,PLUME,0.9038076152304609,0.6953907815631263
978,sim_978_conc_real_2025-11-24.npy,2.91,-134.95,MODERATELY_UNSTABLE,2,0.52,True,487.0,467.0,9.9,0.006474768515597874,PLUME,0.9759519038076152,0.935871743486974
979,sim_979_conc_real_2025-11-24.npy,4.27,-134.96,VERY_UNSTABLE,1,0.04,True,74.0,144.0,7.08,0.002527530260059,PLUME,0.14829659318637275,0.28857715430861725
980,sim_980_conc_real_2025-11-24.npy,6.24,-134.83,NEUTRAL,4,0.21,True,43.0,52.0,4.35,0.005671007486635666,PLUME,0.08617234468937876,0.10420841683366733
981,sim_981_conc_real_2025-11-24.npy,4.07,-134.69,NEUTRAL,4,0.0,False,312.0,142.0,9.02,0.012350878694778054,PLUME,0.625250501002004,0.2845691382765531
982,sim_982_conc_real_2025-11-24.npy,6.33,-134.89,NEUTRAL,4,0.83,True,94.0,66.0,3.89,0.012390319745407562,PLUME,0.18837675350701402,0.13226452905811623
983,sim_983_conc_real_2025-11-24.npy,3.79,-135.05,SLIGHTLY_UNSTABLE,3,0.39,True,397.0,32.0,3.34,0.008961971902283608,PLUME,0.7955911823647295,0.06412825651302605
984,sim_984_conc_real_2025-11-24.npy,6.34,-134.92,NEUTRAL,4,0.95,True,226.0,321.0,6.72,0.010317117916174092,PLUME,0.4529058116232465,0.6432865731462926
985,sim_985_conc_real_2025-11-24.npy,2.56,-134.98,VERY_STABLE,6,0.0,False,231.0,288.0,8.12,0.010825962053036422,PLUME,0.46292585170340683,0.5771543086172345
986,sim_986_conc_real_2025-11-24.npy,5.33,-134.88,NEUTRAL,4,0.85,True,214.0,33.0,7.45,0.011173351966442015,PLUME,0.4288577154308617,0.06613226452905811
987,sim_987_conc_real_2025-11-24.npy,6.26,-134.84,SLIGHTLY_UNSTABLE,3,0.0,False,189.0,5.0,9.57,0.012915705454747722,PLUME,0.3787575150300601,0.01002004008016032
988,sim_988_conc_real_2025-11-24.npy,6.55,-134.75,NEUTRAL,4,0.11,True,146.0,12.0,5.35,0.013811616802159822,PLUME,0.2925851703406814,0.02404809619238477
989,sim_989_conc_real_2025-11-24.npy,6.77,-135.0,NEUTRAL,4,0.11,True,216.0,350.0,9.82,0.013620916981481036,PLUME,0.43286573146292584,0.7014028056112225
990,sim_990_conc_real_2025-11-24.npy,5.61,-134.88,NEUTRAL,4,0.59,True,468.0,448.0,2.48,0.013720372288968555,PLUME,0.9378757515030061,0.8977955911823647
991,sim_991_conc_real_2025-11-24.npy,6.87,-134.78,NEUTRAL,4,0.0,False,412.0,4.0,2.01,0.013454057014164805,PLUME,0.8256513026052105,0.008016032064128256
992,sim_992_conc_real_2025-11-24.npy,6.55,-134.97,NEUTRAL,4,0.87,True,391.0,347.0,2.86,0.0097827547612916,PLUME,0.7835671342685371,0.6953907815631263
993,sim_993_conc_real_2025-11-24.npy,1.78,-134.86,VERY_STABLE,6,0.0,False,201.0,73.0,6.54,0.009072259315444151,PLUME,0.4028056112224449,0.1462925851703407
994,sim_994_conc_real_2025-11-24.npy,5.2,-134.43,NEUTRAL,4,0.0,False,140.0,17.0,7.78,0.0027542271917460484,PLUME,0.280561122244489,0.03406813627254509
995,sim_995_conc_real_2025-11-24.npy,7.85,-134.89,NEUTRAL,4,0.93,True,339.0,116.0,3.81,0.012734444545818444,PLUME,0.6793587174348698,0.23246492985971945
996,sim_996_conc_real_2025-11-24.npy,1.3,-135.04,VERY_STABLE,6,0.0,False,417.0,20.0,6.48,0.009037913508527663,PLUME,0.8356713426853707,0.04008016032064128
997,sim_997_conc_real_2025-11-24.npy,4.28,-135.25,MODERATELY_UNSTABLE,2,0.0,False,369.0,239.0,7.46,0.01185104500054701,PLUME,0.7394789579158316,0.4789579158316633
998,sim_998_conc_real_2025-11-24.npy,7.95,-135.19,NEUTRAL,4,0.83,True,480.0,311.0,1.38,0.006097768310644861,PLUME,0.9619238476953907,0.6232464929859719
999,sim_999_conc_real_2025-11-24.npy,6.32,-135.08,NEUTRAL,4,0.86,True,474.0,257.0,9.11,0.009592708380236101,PLUME,0.9498997995991983,0.5150300601202404
