simulation_id,real_concentration_name_file,wind_speed,wind_dir_mean,stability_class,stability_index,sigma_y,sigma_z,RH,humidify,source_x,source_y,source_h,emission_rate,dispersion_model,gps_x,gps_y
864,sim_864_conc_real_2025-11-10.npy,4.66,2.8,NEUTRAL,4,42.731,21.365,0.05,True,114.0,279.0,2.98,0.0059,PUFF,0.22845691382765532,0.5591182364729459
865,sim_865_conc_real_2025-11-10.npy,5.03,0.0,VERY_UNSTABLE,1,202.225,101.113,0.0,False,355.0,357.0,8.18,0.0079,PLUME,0.7114228456913828,0.7154308617234469
866,sim_866_conc_real_2025-11-10.npy,6.99,-165.83,NEUTRAL,4,43.177,21.589,0.81,True,34.0,478.0,8.16,0.0073,PLUME,0.06813627254509018,0.9579158316633266
867,sim_867_conc_real_2025-11-10.npy,7.79,0.0,NEUTRAL,4,43.698,21.849,0.59,True,397.0,485.0,6.56,0.0008,PLUME,0.7955911823647295,0.9719438877755511
868,sim_868_conc_real_2025-11-10.npy,5.7,0.7,NEUTRAL,4,42.712,21.356,0.0,False,285.0,61.0,8.51,0.0082,PLUME,0.5711422845691383,0.12224448897795591
869,sim_869_conc_real_2025-11-10.npy,5.24,-129.65,NEUTRAL,4,43.177,21.589,0.0,False,337.0,341.0,4.55,0.0092,PLUME,0.6753507014028056,0.6833667334669339
870,sim_870_conc_real_2025-11-10.npy,5.99,-90.61,NEUTRAL,4,43.45,21.725,0.05,True,363.0,428.0,1.57,0.0056,PUFF,0.7274549098196392,0.8577154308617234
871,sim_871_conc_real_2025-11-10.npy,7.24,5.49,NEUTRAL,4,42.455,21.227,0.0,False,73.0,10.0,9.43,0.0017,PLUME,0.1462925851703407,0.02004008016032064
872,sim_872_conc_real_2025-11-10.npy,4.65,0.0,SLIGHTLY_UNSTABLE,3,74.92,37.46,0.0,False,468.0,282.0,3.55,0.009,PUFF,0.9378757515030061,0.5651302605210421
873,sim_873_conc_real_2025-11-10.npy,6.5,0.9,NEUTRAL,4,42.836,21.418,0.21,True,175.0,305.0,4.57,0.0006,PLUME,0.35070140280561124,0.6112224448897795
874,sim_874_conc_real_2025-11-10.npy,4.33,0.43,SLIGHTLY_UNSTABLE,3,74.488,37.244,0.0,False,111.0,459.0,6.48,0.0013,PUFF,0.22244488977955912,0.9198396793587175
875,sim_875_conc_real_2025-11-10.npy,7.39,1.69,NEUTRAL,4,43.423,21.712,0.0,False,399.0,384.0,7.05,0.0055,PUFF,0.7995991983967936,0.7695390781563126
876,sim_876_conc_real_2025-11-10.npy,5.04,167.95,NEUTRAL,4,42.957,21.478,0.17,True,380.0,129.0,8.79,0.0076,PUFF,0.7615230460921844,0.25851703406813625
877,sim_877_conc_real_2025-11-10.npy,4.43,0.0,NEUTRAL,4,42.479,21.239,0.0,False,79.0,81.0,1.52,0.0041,PUFF,0.15831663326653306,0.1623246492985972
878,sim_878_conc_real_2025-11-10.npy,5.76,-77.04,NEUTRAL,4,42.56,21.28,0.93,True,155.0,118.0,5.86,0.002,PUFF,0.3106212424849699,0.23647294589178355
879,sim_879_conc_real_2025-11-10.npy,2.88,160.58,MODERATELY_UNSTABLE,2,126.039,63.02,0.65,True,109.0,455.0,7.27,0.0053,PLUME,0.218436873747495,0.9118236472945892
880,sim_880_conc_real_2025-11-10.npy,5.57,-91.19,NEUTRAL,4,43.645,21.822,0.62,True,492.0,366.0,3.67,0.0071,PLUME,0.9859719438877755,0.7334669338677354
881,sim_881_conc_real_2025-11-10.npy,4.16,0.0,MODERATELY_UNSTABLE,2,125.675,62.837,0.07,True,50.0,424.0,1.22,0.0088,PLUME,0.10020040080160321,0.8496993987975952
882,sim_882_conc_real_2025-11-10.npy,7.08,159.99,NEUTRAL,4,42.965,21.482,0.0,False,368.0,168.0,5.24,0.0025,PLUME,0.7374749498997996,0.3366733466933868
883,sim_883_conc_real_2025-11-10.npy,2.17,-65.02,VERY_STABLE,6,14.595,7.297,0.0,False,19.0,227.0,4.18,0.0031,PUFF,0.03807615230460922,0.45490981963927857
884,sim_884_conc_real_2025-11-10.npy,6.19,1.78,NEUTRAL,4,43.472,21.736,0.0,False,375.0,426.0,4.33,0.0006,PLUME,0.751503006012024,0.8537074148296593
885,sim_885_conc_real_2025-11-10.npy,3.1,0.0,SLIGHTLY_UNSTABLE,3,74.897,37.448,0.0,False,466.0,278.0,2.36,0.0086,PLUME,0.9338677354709419,0.5571142284569138
886,sim_886_conc_real_2025-11-10.npy,4.16,0.0,NEUTRAL,4,43.232,21.616,0.52,True,282.0,409.0,8.37,0.0039,PLUME,0.5651302605210421,0.8196392785571143
887,sim_887_conc_real_2025-11-10.npy,7.34,-1.37,NEUTRAL,4,43.201,21.601,0.32,True,296.0,387.0,4.66,0.0033,PUFF,0.593186372745491,0.7755511022044088
888,sim_888_conc_real_2025-11-10.npy,4.15,-4.09,SLIGHTLY_UNSTABLE,3,73.469,36.735,0.79,True,214.0,15.0,8.09,0.0042,PUFF,0.4288577154308617,0.03006012024048096
889,sim_889_conc_real_2025-11-10.npy,5.08,-19.62,NEUTRAL,4,42.455,21.227,0.0,False,56.0,47.0,2.78,0.0059,PLUME,0.11222444889779559,0.09418837675350701
890,sim_890_conc_real_2025-11-10.npy,5.53,-8.89,NEUTRAL,4,42.839,21.42,0.0,False,341.0,91.0,8.33,0.0002,PUFF,0.6833667334669339,0.18236472945891782
891,sim_891_conc_real_2025-11-10.npy,5.13,122.31,NEUTRAL,4,43.171,21.585,0.0,False,468.0,93.0,6.9,0.0071,PLUME,0.9378757515030061,0.18637274549098196
892,sim_892_conc_real_2025-11-10.npy,7.77,-51.65,NEUTRAL,4,43.352,21.676,0.76,True,348.0,404.0,5.6,0.0042,PLUME,0.6973947895791583,0.8096192384769539
893,sim_893_conc_real_2025-11-10.npy,5.85,23.37,NEUTRAL,4,43.092,21.546,0.15,True,408.0,192.0,6.19,0.0074,PUFF,0.8176352705410822,0.3847695390781563
894,sim_894_conc_real_2025-11-10.npy,7.46,5.52,NEUTRAL,4,42.959,21.479,0.0,False,109.0,387.0,9.43,0.0098,PUFF,0.218436873747495,0.7755511022044088
895,sim_895_conc_real_2025-11-10.npy,6.32,-146.35,NEUTRAL,4,43.049,21.525,0.0,False,435.0,22.0,3.08,0.0091,PUFF,0.8717434869739479,0.04408817635270541
896,sim_896_conc_real_2025-11-10.npy,5.46,0.0,NEUTRAL,4,43.241,21.621,0.0,False,483.0,128.0,7.56,0.0003,PUFF,0.9679358717434869,0.2565130260521042
897,sim_897_conc_real_2025-11-10.npy,5.66,-31.12,SLIGHTLY_UNSTABLE,3,75.477,37.738,0.49,True,449.0,441.0,8.39,0.0081,PLUME,0.8997995991983968,0.8837675350701403
898,sim_898_conc_real_2025-11-10.npy,5.02,-111.46,NEUTRAL,4,42.977,21.488,0.83,True,229.0,339.0,9.28,0.0063,PLUME,0.4589178356713427,0.6793587174348698
899,sim_899_conc_real_2025-11-10.npy,2.82,0.69,VERY_UNSTABLE,1,201.863,100.931,0.74,True,478.0,49.0,1.41,0.0052,PLUME,0.9579158316633266,0.09819639278557114
900,sim_900_conc_real_2025-11-10.npy,6.91,0.0,NEUTRAL,4,43.598,21.799,0.0,False,351.0,488.0,8.38,0.0082,PLUME,0.7034068136272545,0.9779559118236473
901,sim_901_conc_real_2025-11-10.npy,7.21,-4.98,NEUTRAL,4,43.048,21.524,0.1,True,400.0,172.0,4.2,0.0096,PLUME,0.8016032064128257,0.34468937875751504
902,sim_902_conc_real_2025-11-10.npy,4.79,-111.45,SLIGHTLY_UNSTABLE,3,75.141,37.57,0.23,True,367.0,450.0,5.46,0.004,PUFF,0.7354709418837675,0.9018036072144289
903,sim_903_conc_real_2025-11-10.npy,5.78,107.45,NEUTRAL,4,43.145,21.572,0.0,False,457.0,103.0,4.04,0.01,PUFF,0.9158316633266533,0.20641282565130262
904,sim_904_conc_real_2025-11-10.npy,1.91,-149.41,VERY_STABLE,6,14.836,7.418,0.09,True,374.0,381.0,8.32,0.0099,PUFF,0.749498997995992,0.7635270541082164
905,sim_905_conc_real_2025-11-10.npy,5.86,0.0,NEUTRAL,4,42.885,21.442,0.26,True,230.0,293.0,4.64,0.0012,PLUME,0.46092184368737477,0.5871743486973948
906,sim_906_conc_real_2025-11-10.npy,4.34,2.07,NEUTRAL,4,43.193,21.596,0.03,True,219.0,432.0,9.15,0.0008,PLUME,0.43887775551102204,0.8657314629258517
907,sim_907_conc_real_2025-11-10.npy,7.64,1.83,NEUTRAL,4,43.044,21.522,0.21,True,170.0,399.0,4.65,0.004,PLUME,0.3406813627254509,0.7995991983967936
908,sim_908_conc_real_2025-11-10.npy,7.53,-127.34,NEUTRAL,4,43.092,21.546,0.25,True,366.0,263.0,1.09,0.0004,PLUME,0.7334669338677354,0.5270541082164328
909,sim_909_conc_real_2025-11-10.npy,5.76,2.04,VERY_UNSTABLE,1,198.172,99.086,0.0,False,59.0,36.0,9.19,0.0022,PLUME,0.11823647294589178,0.07214428857715431
910,sim_910_conc_real_2025-11-10.npy,4.61,-101.5,NEUTRAL,4,42.821,21.411,0.0,False,314.0,143.0,7.34,0.0082,PUFF,0.6292585170340681,0.2865731462925852
911,sim_911_conc_real_2025-11-10.npy,2.6,-0.3,MODERATELY_STABLE,5,25.747,12.873,0.23,True,12.0,450.0,6.52,0.0097,PLUME,0.02404809619238477,0.9018036072144289
912,sim_912_conc_real_2025-11-10.npy,7.54,0.0,NEUTRAL,4,42.857,21.429,0.0,False,358.0,45.0,3.87,0.0016,PLUME,0.717434869739479,0.09018036072144289
913,sim_913_conc_real_2025-11-10.npy,3.27,5.88,MODERATELY_STABLE,5,25.474,12.737,0.0,False,231.0,49.0,2.61,0.0032,PLUME,0.46292585170340683,0.09819639278557114
914,sim_914_conc_real_2025-11-10.npy,7.8,0.13,NEUTRAL,4,42.501,21.251,0.71,True,86.0,111.0,2.63,0.0068,PLUME,0.17234468937875752,0.22244488977955912
915,sim_915_conc_real_2025-11-10.npy,7.82,1.0,NEUTRAL,4,42.943,21.472,0.0,False,379.0,115.0,9.23,0.0082,PUFF,0.7595190380761523,0.23046092184368738
916,sim_916_conc_real_2025-11-10.npy,7.77,0.0,NEUTRAL,4,43.634,21.817,0.48,True,419.0,444.0,1.82,0.0021,PUFF,0.8396793587174348,0.8897795591182365
917,sim_917_conc_real_2025-11-10.npy,7.54,0.0,NEUTRAL,4,43.079,21.539,0.13,True,42.0,444.0,7.59,0.0073,PUFF,0.0841683366733467,0.8897795591182365
918,sim_918_conc_real_2025-11-10.npy,6.05,0.0,NEUTRAL,4,42.549,21.274,0.0,False,160.0,94.0,8.58,0.0029,PUFF,0.32064128256513025,0.18837675350701402
919,sim_919_conc_real_2025-11-10.npy,6.42,-59.17,SLIGHTLY_UNSTABLE,3,74.727,37.363,0.0,False,293.0,423.0,7.58,0.0094,PLUME,0.5871743486973948,0.8476953907815631
920,sim_920_conc_real_2025-11-10.npy,6.04,1.45,SLIGHTLY_UNSTABLE,3,74.69,37.345,0.83,True,486.0,148.0,3.21,0.0015,PLUME,0.9739478957915831,0.2965931863727455
921,sim_921_conc_real_2025-11-10.npy,2.7,-167.83,MODERATELY_UNSTABLE,2,126.574,63.287,0.0,False,470.0,228.0,8.47,0.0094,PUFF,0.9418837675350702,0.45691382765531063
922,sim_922_conc_real_2025-11-10.npy,5.93,86.73,NEUTRAL,4,43.197,21.598,0.0,False,437.0,212.0,5.86,0.0073,PUFF,0.875751503006012,0.4248496993987976
923,sim_923_conc_real_2025-11-10.npy,6.24,-160.61,NEUTRAL,4,43.265,21.632,0.47,True,330.0,385.0,3.44,0.0087,PLUME,0.6613226452905812,0.7715430861723447
924,sim_924_conc_real_2025-11-10.npy,4.03,-34.57,NEUTRAL,4,42.683,21.342,0.1,True,6.0,276.0,2.59,0.0012,PLUME,0.012024048096192385,0.5531062124248497
925,sim_925_conc_real_2025-11-10.npy,5.26,159.48,NEUTRAL,4,43.331,21.666,0.18,True,220.0,479.0,6.69,0.002,PUFF,0.4408817635270541,0.9599198396793587
926,sim_926_conc_real_2025-11-10.npy,4.24,-0.31,NEUTRAL,4,43.25,21.625,0.0,False,217.0,453.0,3.59,0.0037,PUFF,0.4348697394789579,0.9078156312625251
927,sim_927_conc_real_2025-11-10.npy,7.97,-0.84,NEUTRAL,4,43.698,21.849,0.98,True,457.0,429.0,5.67,0.0046,PLUME,0.9158316633266533,0.8597194388777555
928,sim_928_conc_real_2025-11-10.npy,3.2,2.62,SLIGHTLY_UNSTABLE,3,74.153,37.076,0.0,False,79.0,398.0,1.48,0.0058,PUFF,0.15831663326653306,0.7975951903807615
929,sim_929_conc_real_2025-11-10.npy,2.42,-106.44,VERY_UNSTABLE,1,202.168,101.084,0.52,True,112.0,487.0,7.33,0.0094,PUFF,0.22444889779559118,0.9759519038076152
930,sim_930_conc_real_2025-11-10.npy,5.78,-70.72,NEUTRAL,4,43.025,21.513,0.79,True,422.0,65.0,9.31,0.0048,PLUME,0.845691382765531,0.13026052104208416
931,sim_931_conc_real_2025-11-10.npy,4.78,1.67,MODERATELY_UNSTABLE,2,127.023,63.512,0.11,True,426.0,370.0,3.79,0.0023,PLUME,0.8537074148296593,0.7414829659318637
932,sim_932_conc_real_2025-11-10.npy,5.52,-12.02,SLIGHTLY_UNSTABLE,3,74.742,37.371,0.5,True,438.0,275.0,6.58,0.0015,PLUME,0.8777555110220441,0.5511022044088176
933,sim_933_conc_real_2025-11-10.npy,4.35,0.0,VERY_UNSTABLE,1,204.029,102.014,0.0,False,396.0,456.0,1.16,0.004,PUFF,0.7935871743486974,0.9138276553106213
934,sim_934_conc_real_2025-11-10.npy,7.12,3.29,NEUTRAL,4,42.766,21.383,0.0,False,288.0,138.0,8.15,0.0026,PLUME,0.5771543086172345,0.27655310621242485
935,sim_935_conc_real_2025-11-10.npy,4.9,0.0,NEUTRAL,4,42.454,21.227,0.0,False,66.0,30.0,2.45,0.0076,PLUME,0.13226452905811623,0.06012024048096192
936,sim_936_conc_real_2025-11-10.npy,7.22,0.0,NEUTRAL,4,43.327,21.664,0.0,False,493.0,183.0,2.03,0.0027,PLUME,0.9879759519038076,0.3667334669338677
937,sim_937_conc_real_2025-11-10.npy,6.73,-131.32,NEUTRAL,4,43.306,21.653,0.97,True,497.0,151.0,1.57,0.0074,PLUME,0.9959919839679359,0.3026052104208417
938,sim_938_conc_real_2025-11-10.npy,1.88,0.0,MODERATELY_STABLE,5,25.805,12.903,0.37,True,483.0,32.0,9.92,0.0075,PLUME,0.9679358717434869,0.06412825651302605
939,sim_939_conc_real_2025-11-10.npy,5.42,114.46,NEUTRAL,4,43.24,21.62,0.7,True,476.0,151.0,6.29,0.0063,PUFF,0.9539078156312625,0.3026052104208417
940,sim_940_conc_real_2025-11-10.npy,6.0,102.14,NEUTRAL,4,42.988,21.494,0.0,False,15.0,413.0,2.51,0.0085,PUFF,0.03006012024048096,0.8276553106212425
941,sim_941_conc_real_2025-11-10.npy,4.31,0.0,NEUTRAL,4,43.06,21.53,0.57,True,266.0,350.0,2.09,0.004,PUFF,0.533066132264529,0.7014028056112225
942,sim_942_conc_real_2025-11-10.npy,6.63,1.77,NEUTRAL,4,43.58,21.79,0.94,True,492.0,337.0,5.88,0.0081,PLUME,0.9859719438877755,0.6753507014028056
943,sim_943_conc_real_2025-11-10.npy,6.93,84.86,NEUTRAL,4,43.091,21.545,0.6,True,447.0,54.0,6.89,0.0019,PLUME,0.8957915831663327,0.10821643286573146
944,sim_944_conc_real_2025-11-10.npy,2.04,0.0,VERY_STABLE,6,14.96,7.48,0.0,False,424.0,476.0,4.73,0.0093,PUFF,0.8496993987975952,0.9539078156312625
945,sim_945_conc_real_2025-11-10.npy,3.73,1.63,VERY_UNSTABLE,1,202.826,101.413,0.24,True,447.0,301.0,7.44,0.0005,PLUME,0.8957915831663327,0.6032064128256514
946,sim_946_conc_real_2025-11-10.npy,5.32,-0.67,NEUTRAL,4,43.324,21.662,0.79,True,494.0,177.0,1.91,0.0088,PUFF,0.9899799599198397,0.35470941883767537
947,sim_947_conc_real_2025-11-10.npy,2.5,-46.97,VERY_STABLE,6,14.674,7.337,0.0,False,108.0,342.0,6.24,0.004,PLUME,0.21643286573146292,0.685370741482966
948,sim_948_conc_real_2025-11-10.npy,4.54,-17.74,NEUTRAL,4,43.995,21.997,0.0,False,497.0,489.0,4.4,0.0088,PUFF,0.9959919839679359,0.9799599198396793
949,sim_949_conc_real_2025-11-10.npy,1.89,0.0,VERY_STABLE,6,14.585,7.292,0.0,False,166.0,123.0,1.58,0.0073,PLUME,0.33266533066132264,0.24649298597194388
950,sim_950_conc_real_2025-11-10.npy,7.7,-146.03,NEUTRAL,4,43.518,21.759,0.0,False,405.0,415.0,5.69,0.0087,PUFF,0.811623246492986,0.8316633266533067
951,sim_951_conc_real_2025-11-10.npy,0.75,-1.64,VERY_STABLE,6,14.655,7.328,0.0,False,332.0,1.0,8.6,0.0083,PUFF,0.6653306613226453,0.002004008016032064
952,sim_952_conc_real_2025-11-10.npy,4.07,-28.71,MODERATELY_UNSTABLE,2,126.265,63.132,0.0,False,470.0,144.0,2.99,0.0031,PUFF,0.9418837675350702,0.28857715430861725
953,sim_953_conc_real_2025-11-10.npy,5.33,-34.24,VERY_UNSTABLE,1,204.535,102.268,0.0,False,443.0,447.0,9.58,0.0018,PUFF,0.8877755511022044,0.8957915831663327
954,sim_954_conc_real_2025-11-10.npy,6.82,-145.28,NEUTRAL,4,43.404,21.702,0.44,True,448.0,316.0,4.45,0.0073,PLUME,0.8977955911823647,0.6332665330661322
955,sim_955_conc_real_2025-11-10.npy,6.14,0.0,SLIGHTLY_UNSTABLE,3,75.325,37.662,0.07,True,486.0,365.0,7.35,0.0005,PLUME,0.9739478957915831,0.7314629258517034
956,sim_956_conc_real_2025-11-10.npy,5.89,-0.75,NEUTRAL,4,42.737,21.369,0.89,True,223.0,208.0,2.99,0.0048,PUFF,0.4468937875751503,0.4168336673346693
957,sim_957_conc_real_2025-11-10.npy,7.19,158.04,NEUTRAL,4,43.008,21.504,0.0,False,289.0,306.0,5.4,0.0067,PUFF,0.5791583166332666,0.6132264529058116
958,sim_958_conc_real_2025-11-10.npy,2.65,0.0,VERY_UNSTABLE,1,202.476,101.238,0.0,False,468.0,223.0,8.46,0.0061,PUFF,0.9378757515030061,0.4468937875751503
959,sim_959_conc_real_2025-11-10.npy,5.05,-0.78,NEUTRAL,4,43.263,21.631,0.0,False,142.0,486.0,7.7,0.005,PLUME,0.2845691382765531,0.9739478957915831
960,sim_960_conc_real_2025-11-10.npy,4.61,0.0,NEUTRAL,4,42.565,21.283,0.0,False,157.0,122.0,5.4,0.0007,PUFF,0.31462925851703405,0.24448897795591182
961,sim_961_conc_real_2025-11-10.npy,4.48,-5.77,NEUTRAL,4,42.724,21.362,0.53,True,290.0,68.0,3.74,0.0075,PUFF,0.5811623246492986,0.13627254509018036
962,sim_962_conc_real_2025-11-10.npy,6.29,-22.21,NEUTRAL,4,42.647,21.323,0.0,False,17.0,254.0,8.34,0.0058,PUFF,0.03406813627254509,0.5090180360721442
963,sim_963_conc_real_2025-11-10.npy,4.48,0.0,NEUTRAL,4,43.113,21.557,0.43,True,405.0,214.0,4.37,0.0067,PUFF,0.811623246492986,0.4288577154308617
964,sim_964_conc_real_2025-11-10.npy,5.55,-2.59,NEUTRAL,4,42.771,21.385,0.34,True,110.0,302.0,9.33,0.0089,PUFF,0.22044088176352705,0.6052104208416834
965,sim_965_conc_real_2025-11-10.npy,5.53,0.0,NEUTRAL,4,43.79,21.895,0.14,True,434.0,483.0,1.91,0.0094,PUFF,0.8697394789579158,0.9679358717434869
966,sim_966_conc_real_2025-11-10.npy,3.06,0.0,SLIGHTLY_UNSTABLE,3,73.611,36.806,0.74,True,55.0,260.0,7.13,0.0079,PUFF,0.11022044088176353,0.5210420841683366
967,sim_967_conc_real_2025-11-10.npy,4.0,0.0,NEUTRAL,4,43.449,21.725,0.0,False,382.0,411.0,8.54,0.0086,PUFF,0.7655310621242485,0.8236472945891784
968,sim_968_conc_real_2025-11-10.npy,1.82,172.28,MODERATELY_STABLE,5,25.497,12.749,0.02,True,51.0,256.0,2.81,0.0007,PUFF,0.10220440881763528,0.5130260521042084
969,sim_969_conc_real_2025-11-10.npy,4.43,0.9,MODERATELY_UNSTABLE,2,126.424,63.212,0.86,True,165.0,480.0,9.77,0.0026,PUFF,0.3306613226452906,0.9619238476953907
970,sim_970_conc_real_2025-11-10.npy,2.17,0.0,VERY_UNSTABLE,1,202.654,101.327,0.0,False,490.0,199.0,7.55,0.0043,PUFF,0.9819639278557114,0.39879759519038077
971,sim_971_conc_real_2025-11-10.npy,5.86,0.0,NEUTRAL,4,43.101,21.551,0.0,False,78.0,447.0,3.23,0.0045,PLUME,0.156312625250501,0.8957915831663327
972,sim_972_conc_real_2025-11-10.npy,5.52,-124.87,NEUTRAL,4,43.569,21.785,0.0,False,405.0,434.0,9.47,0.0054,PLUME,0.811623246492986,0.8697394789579158
973,sim_973_conc_real_2025-11-10.npy,4.69,-105.03,VERY_UNSTABLE,1,203.643,101.822,0.37,True,485.0,325.0,5.19,0.0054,PLUME,0.9719438877755511,0.6513026052104208
974,sim_974_conc_real_2025-11-10.npy,7.93,131.02,NEUTRAL,4,43.139,21.569,0.0,False,57.0,463.0,7.83,0.0016,PUFF,0.11422845691382766,0.9278557114228457
975,sim_975_conc_real_2025-11-10.npy,5.8,0.0,SLIGHTLY_UNSTABLE,3,74.785,37.392,0.49,True,385.0,356.0,7.22,0.0031,PUFF,0.7715430861723447,0.7134268537074149
976,sim_976_conc_real_2025-11-10.npy,7.5,-0.66,NEUTRAL,4,42.581,21.29,0.22,True,103.0,184.0,1.83,0.0029,PLUME,0.20641282565130262,0.3687374749498998
977,sim_977_conc_real_2025-11-10.npy,5.5,0.16,NEUTRAL,4,43.29,21.645,0.4,True,359.0,369.0,2.64,0.0056,PUFF,0.7194388777555111,0.7394789579158316
978,sim_978_conc_real_2025-11-10.npy,4.92,0.0,NEUTRAL,4,42.67,21.335,0.0,False,244.0,112.0,7.93,0.0096,PLUME,0.48897795591182364,0.22444889779559118
979,sim_979_conc_real_2025-11-10.npy,3.65,28.43,VERY_UNSTABLE,1,198.754,99.377,0.42,True,197.0,39.0,7.6,0.0035,PLUME,0.39478957915831664,0.0781563126252505
980,sim_980_conc_real_2025-11-10.npy,4.07,-173.12,SLIGHTLY_UNSTABLE,3,73.602,36.801,0.92,True,38.0,260.0,6.45,0.0032,PLUME,0.07615230460921844,0.5210420841683366
981,sim_981_conc_real_2025-11-10.npy,4.48,0.0,NEUTRAL,4,42.479,21.24,0.6,True,0.0,114.0,9.47,0.0066,PUFF,0.0,0.22845691382765532
982,sim_982_conc_real_2025-11-10.npy,6.85,0.0,NEUTRAL,4,42.81,21.405,0.0,False,340.0,0.0,6.93,0.0061,PUFF,0.6813627254509018,0.0
983,sim_983_conc_real_2025-11-10.npy,4.89,-124.61,NEUTRAL,4,43.405,21.703,0.95,True,420.0,353.0,8.69,0.0008,PUFF,0.8416833667334669,0.7074148296593187
984,sim_984_conc_real_2025-11-10.npy,7.01,159.87,NEUTRAL,4,42.778,21.389,0.93,True,301.0,122.0,8.58,0.0087,PUFF,0.6032064128256514,0.24448897795591182
985,sim_985_conc_real_2025-11-10.npy,5.87,-1.15,VERY_UNSTABLE,1,204.095,102.047,0.32,True,387.0,468.0,8.72,0.0067,PUFF,0.7755511022044088,0.9378757515030061
986,sim_986_conc_real_2025-11-10.npy,6.61,0.0,NEUTRAL,4,42.833,21.416,0.48,True,4.0,350.0,2.09,0.0049,PUFF,0.008016032064128256,0.7014028056112225
987,sim_987_conc_real_2025-11-10.npy,3.9,48.63,MODERATELY_STABLE,5,26.069,13.035,0.16,True,450.0,419.0,9.61,0.0001,PUFF,0.9018036072144289,0.8396793587174348
988,sim_988_conc_real_2025-11-10.npy,1.07,1.17,VERY_STABLE,6,14.578,7.289,0.24,True,173.0,78.0,3.27,0.0007,PLUME,0.3466933867735471,0.156312625250501
989,sim_989_conc_real_2025-11-10.npy,7.37,0.3,NEUTRAL,4,42.547,21.273,0.59,True,177.0,50.0,8.77,0.0055,PUFF,0.35470941883767537,0.10020040080160321
990,sim_990_conc_real_2025-11-10.npy,5.49,0.0,NEUTRAL,4,42.604,21.302,0.69,True,176.0,144.0,2.6,0.0044,PUFF,0.3527054108216433,0.28857715430861725
991,sim_991_conc_real_2025-11-10.npy,3.67,75.13,MODERATELY_STABLE,5,25.855,12.927,0.82,True,421.0,290.0,7.13,0.007,PLUME,0.843687374749499,0.5811623246492986
992,sim_992_conc_real_2025-11-10.npy,5.8,0.0,SLIGHTLY_UNSTABLE,3,74.273,37.137,0.54,True,165.0,398.0,2.88,0.0042,PLUME,0.3306613226452906,0.7975951903807615
993,sim_993_conc_real_2025-11-10.npy,6.94,0.85,NEUTRAL,4,43.554,21.777,0.53,True,338.0,483.0,5.41,0.0041,PUFF,0.6773547094188377,0.9679358717434869
994,sim_994_conc_real_2025-11-10.npy,5.42,-4.09,NEUTRAL,4,43.001,21.5,0.0,False,333.0,253.0,9.35,0.0005,PUFF,0.6673346693386774,0.5070140280561122
995,sim_995_conc_real_2025-11-10.npy,6.54,0.0,NEUTRAL,4,43.035,21.518,0.0,False,355.0,244.0,7.04,0.0045,PLUME,0.7114228456913828,0.48897795591182364
996,sim_996_conc_real_2025-11-10.npy,4.57,10.95,NEUTRAL,4,43.612,21.806,0.0,False,469.0,382.0,3.94,0.0045,PLUME,0.9398797595190381,0.7655310621242485
997,sim_997_conc_real_2025-11-10.npy,6.24,0.0,SLIGHTLY_UNSTABLE,3,74.976,37.488,0.0,False,448.0,328.0,5.86,0.0077,PLUME,0.8977955911823647,0.657314629258517
998,sim_998_conc_real_2025-11-10.npy,5.44,-0.09,NEUTRAL,4,43.052,21.526,0.0,False,390.0,197.0,9.88,0.0089,PLUME,0.781563126252505,0.39478957915831664
999,sim_999_conc_real_2025-11-10.npy,5.37,129.97,NEUTRAL,4,43.772,21.886,0.0,False,467.0,445.0,5.0,0.0029,PLUME,0.935871743486974,0.8917835671342685
