simulation_id,real_concentration_name_file,wind_speed,wind_dir_mean,stability_class,stability_index,RH,humidify,source_x,source_y,source_h,emission_rate,dispersion_model,gps_x,gps_y,wind_dir_cos,wind_dir_sin
818,sim_818_conc_real_2025-11-24.npy,2.28,-134.92,0,5,0.0,False,163.0,317.0,6.11,0.0024244479773833,0,0.3266533066132264,0.6352705410821643,-0.7061187849173313,-0.7080933989149113
819,sim_819_conc_real_2025-11-24.npy,5.13,-134.95,2,4,0.28,True,480.0,384.0,1.84,0.0068505087980472,0,0.9619238476953909,0.7695390781563126,-0.7064894449438369,-0.7077235789366842
820,sim_820_conc_real_2025-11-24.npy,1.03,-135.05,0,5,0.0,False,421.0,222.0,3.17,0.0015878677195364,0,0.843687374749499,0.4448897795591182,-0.7077235789366845,-0.7064894449438368
821,sim_821_conc_real_2025-11-24.npy,3.17,-134.82,1,2,0.72,True,468.0,317.0,9.73,0.0064986776653461,0,0.937875751503006,0.6352705410821643,-0.7048818539423611,-0.7093247295722741
822,sim_822_conc_real_2025-11-24.npy,7.57,-135.05,2,4,0.0,False,35.0,125.0,4.18,0.0077617042610043,0,0.0701402805611222,0.250501002004008,-0.7077235789366845,-0.7064894449438368
823,sim_823_conc_real_2025-11-24.npy,4.23,-134.96,2,4,0.09,True,97.0,425.0,7.11,0.0020123117667593,0,0.1943887775551102,0.8517034068136272,-0.7066129552492247,-0.7076002624886153
824,sim_824_conc_real_2025-11-24.npy,6.83,-135.04,2,4,0.0,False,322.0,445.0,4.16,0.0050116901111254,0,0.6452905811623246,0.8917835671342685,-0.7076002624886151,-0.7066129552492249
825,sim_825_conc_real_2025-11-24.npy,3.63,-134.97,5,1,0.75,True,48.0,14.0,9.44,0.0052456367434026,0,0.096192384769539,0.0280561122244488,-0.706736444029951,-0.7074769244858096
826,sim_826_conc_real_2025-11-24.npy,5.2,-135.3,3,3,0.0,False,70.0,308.0,8.34,0.0129167722900177,0,0.1402805611222445,0.6172344689378757,-0.7107994738729925,-0.7033947028105039
827,sim_827_conc_real_2025-11-24.npy,5.66,-134.91,2,4,0.0,False,458.0,299.0,3.96,0.0081134938935545,0,0.9178356713426854,0.5991983967935872,-0.7059951885509279,-0.708216629106476
828,sim_828_conc_real_2025-11-24.npy,3.92,-135.34,5,1,0.3,True,283.0,261.0,5.38,0.0039951731166447,0,0.5671342685370742,0.5230460921843687,-0.7112903627557937,-0.7028982997921758
829,sim_829_conc_real_2025-11-24.npy,6.38,-135.13,2,4,0.0,False,445.0,256.0,8.22,0.0100382856869838,0,0.8917835671342685,0.5130260521042084,-0.7087093341000861,-0.7055005880645406
830,sim_830_conc_real_2025-11-24.npy,1.62,-135.12,4,6,0.23,True,38.0,331.0,8.61,0.0068978844506079,0,0.0761523046092184,0.6633266533066132,-0.7085861902250863,-0.7056242704317205
831,sim_831_conc_real_2025-11-24.npy,2.27,-134.94,5,1,0.53,True,430.0,216.0,4.78,0.0107834025189596,0,0.8617234468937875,0.4328657314629258,-0.70636591311755,-0.7078468738262603
832,sim_832_conc_real_2025-11-24.npy,5.73,-135.16,2,4,0.0,False,495.0,256.0,2.68,0.0027363013404131,0,0.9919839679358716,0.5130260521042084,-0.7090786361789599,-0.7051294120334126
833,sim_833_conc_real_2025-11-24.npy,4.46,-134.99,5,1,0.0,False,374.0,446.0,3.95,0.0053917183255324,0,0.749498997995992,0.8937875751503006,-0.706983357002373,-0.7072301838310177
834,sim_834_conc_real_2025-11-24.npy,3.43,-134.86,1,2,0.0,False,232.0,337.0,2.69,0.0136330026168148,0,0.4649298597194389,0.6753507014028056,-0.7053768842065834,-0.7088324563865654
835,sim_835_conc_real_2025-11-24.npy,5.45,-134.69,2,4,0.92,True,49.0,328.0,7.73,0.0085310152512886,0,0.0981963927855711,0.657314629258517,-0.7032706341864143,-0.7109222285813256
836,sim_836_conc_real_2025-11-24.npy,3.01,-135.05,3,3,0.0,False,414.0,289.0,3.55,0.0083336350478827,0,0.8296593186372746,0.5791583166332666,-0.7077235789366845,-0.7064894449438368
837,sim_837_conc_real_2025-11-24.npy,7.98,-134.83,2,4,0.0,False,292.0,316.0,9.77,0.0061250465045122,0,0.5851703406813628,0.6332665330661322,-0.7050056437257369,-0.7092016936773764
838,sim_838_conc_real_2025-11-24.npy,1.27,-135.05,0,5,0.0,False,12.0,196.0,9.61,0.0086319646573157,0,0.0240480961923847,0.3927855711422846,-0.7077235789366845,-0.7064894449438368
839,sim_839_conc_real_2025-11-24.npy,4.68,-135.17,5,1,0.73,True,111.0,430.0,8.49,0.012555204413187,0,0.2224448897795591,0.8617234468937875,-0.7092016936773763,-0.705005643725737
840,sim_840_conc_real_2025-11-24.npy,1.11,-135.18,0,5,0.0,False,336.0,486.0,2.99,0.0046246521895433,0,0.6733466933867736,0.9739478957915833,-0.709324729572274,-0.7048818539423614
841,sim_841_conc_real_2025-11-24.npy,1.03,-135.13,0,5,0.0,False,203.0,10.0,6.57,0.0056746350816981,0,0.406813627254509,0.0200400801603206,-0.7087093341000861,-0.7055005880645406
842,sim_842_conc_real_2025-11-24.npy,2.52,-135.26,1,2,0.0,False,66.0,308.0,8.08,0.0035576242637306,0,0.1322645290581162,0.6172344689378757,-0.7103082385551622,-0.7038907630027991
843,sim_843_conc_real_2025-11-24.npy,2.54,-134.77,5,1,0.87,True,438.0,414.0,8.85,0.007078832732958,0,0.8777555110220441,0.8296593186372746,-0.7042625830219875,-0.7099395848628234
844,sim_844_conc_real_2025-11-24.npy,7.68,-135.26,2,4,0.35,True,226.0,452.0,1.36,0.0095821335946671,0,0.4529058116232465,0.905811623246493,-0.7103082385551622,-0.7038907630027991
845,sim_845_conc_real_2025-11-24.npy,4.8,-135.24,2,4,0.81,True,78.0,497.0,8.73,0.0058193502252904,0,0.156312625250501,0.995991983967936,-0.7100624910579247,-0.7041386644636229
846,sim_846_conc_real_2025-11-24.npy,3.71,-135.1,1,2,0.41,True,310.0,477.0,2.82,0.0091707352303578,0,0.6212424849699398,0.9559118236472944,-0.7083398377245287,-0.7058715706786811
847,sim_847_conc_real_2025-11-24.npy,7.78,-134.82,2,4,0.0,False,439.0,324.0,2.23,0.0135113776992772,0,0.8797595190380761,0.6492985971943888,-0.7048818539423611,-0.7093247295722741
848,sim_848_conc_real_2025-11-24.npy,2.45,-135.12,4,6,0.0,False,84.0,491.0,7.18,0.0137620557922101,0,0.1683366733466934,0.9839679358717436,-0.7085861902250863,-0.7056242704317205
849,sim_849_conc_real_2025-11-24.npy,5.52,-134.84,5,1,0.0,False,31.0,119.0,4.09,0.0080773999891628,0,0.0621242484969939,0.2384769539078156,-0.7051294120334124,-0.70907863617896
850,sim_850_conc_real_2025-11-24.npy,4.6,-135.51,2,4,0.0,False,39.0,38.0,9.52,0.0054931024861845,0,0.0781563126252505,0.0761523046092184,-0.7133727700343324,-0.7007847679377338
851,sim_851_conc_real_2025-11-24.npy,2.33,-135.35,1,2,0.0,False,405.0,223.0,3.62,0.0031440882422863,0,0.811623246492986,0.4468937875751503,-0.7114130308179796,-0.7027741454993748
852,sim_852_conc_real_2025-11-24.npy,3.58,-135.58,1,2,0.0,False,40.0,421.0,9.98,0.0083378376025643,0,0.0801603206412825,0.843687374749499,-0.7142284075306496,-0.6999126958958755
853,sim_853_conc_real_2025-11-24.npy,4.58,-135.13,1,2,0.87,True,490.0,338.0,7.15,0.0044731986323469,0,0.9819639278557114,0.6773547094188377,-0.7087093341000861,-0.7055005880645406
854,sim_854_conc_real_2025-11-24.npy,4.1,-135.12,2,4,0.0,False,427.0,333.0,8.65,0.0087203483177123,0,0.8557114228456913,0.6673346693386774,-0.7085861902250863,-0.7056242704317205
855,sim_855_conc_real_2025-11-24.npy,4.1,-135.03,2,4,0.08,True,233.0,476.0,6.08,0.0087860632383279,0,0.4669338677354709,0.9539078156312624,-0.7074769244858095,-0.7067364440299511
856,sim_856_conc_real_2025-11-24.npy,4.69,-135.41,3,3,0.0,False,232.0,303.0,6.11,0.0048493860060845,0,0.4649298597194389,0.6072144288577155,-0.7121485839718744,-0.7020287703127659
857,sim_857_conc_real_2025-11-24.npy,2.43,-134.99,0,5,0.14,True,180.0,450.0,6.59,0.0034451657846085,0,0.3607214428857715,0.9018036072144288,-0.706983357002373,-0.7072301838310177
858,sim_858_conc_real_2025-11-24.npy,4.99,-134.75,5,1,0.0,False,355.0,457.0,7.79,0.0054372461039125,0,0.7114228456913828,0.9158316633266532,-0.7040147244559685,-0.7101853756232853
859,sim_859_conc_real_2025-11-24.npy,4.79,-135.11,2,4,0.96,True,488.0,412.0,5.02,0.0099890635060625,0,0.9779559118236472,0.8256513026052105,-0.7084630247653165,-0.7057479313043563
860,sim_860_conc_real_2025-11-24.npy,2.35,-135.06,5,1,0.0,False,55.0,430.0,8.51,0.0045166656243648,0,0.1102204408817635,0.8617234468937875,-0.7078468738262602,-0.7063659131175501
861,sim_861_conc_real_2025-11-24.npy,0.96,-135.23,4,6,0.24,True,54.0,83.0,8.82,0.0019431464468421,0,0.1082164328657314,0.1663326653306613,-0.7099395848628233,-0.7042625830219877
862,sim_862_conc_real_2025-11-24.npy,6.32,-134.72,2,4,0.0,False,468.0,277.0,5.83,0.0099034956708255,0,0.937875751503006,0.5551102204408818,-0.7036427757750201,-0.7105538995034963
863,sim_863_conc_real_2025-11-24.npy,1.12,-135.12,0,5,0.48,True,365.0,3.0,6.09,0.0088984552441168,0,0.7314629258517034,0.0060120240480961,-0.7085861902250863,-0.7056242704317205
864,sim_864_conc_real_2025-11-24.npy,7.72,-135.11,2,4,0.0,False,8.0,101.0,1.54,0.0016423022018983,0,0.0160320641282565,0.2024048096192384,-0.7084630247653165,-0.7057479313043563
865,sim_865_conc_real_2025-11-24.npy,4.34,-134.8,2,4,0.31,True,274.0,11.0,7.15,0.0046993476006819,0,0.5490981963927856,0.0220440881763527,-0.7046342099635947,-0.7095707365365208
866,sim_866_conc_real_2025-11-24.npy,7.9,-135.17,2,4,0.12,True,114.0,26.0,3.59,0.0112709003279825,0,0.2284569138276553,0.0521042084168336,-0.7092016936773763,-0.705005643725737
867,sim_867_conc_real_2025-11-24.npy,2.31,-135.02,5,1,0.85,True,405.0,165.0,3.22,0.008611778987559,0,0.811623246492986,0.3306613226452906,-0.7073535649320247,-0.7068599112822539
868,sim_868_conc_real_2025-11-24.npy,5.48,-135.14,2,4,0.0,False,135.0,391.0,4.34,0.0082352353186736,0,0.2705410821643286,0.7835671342685371,-0.7088324563865653,-0.7053768842065835
869,sim_869_conc_real_2025-11-24.npy,7.54,-135.0,2,4,0.5,True,4.0,190.0,7.06,0.009923859570014,0,0.0080160320641282,0.3807615230460922,-0.7071067811865475,-0.7071067811865476
870,sim_870_conc_real_2025-11-24.npy,5.04,-135.0,3,3,0.53,True,327.0,9.0,2.07,0.0078646741730498,0,0.655310621242485,0.0180360721442885,-0.7071067811865475,-0.7071067811865476
871,sim_871_conc_real_2025-11-24.npy,5.76,-135.04,3,3,0.0,False,53.0,77.0,3.43,0.0066252894251822,0,0.1062124248496994,0.1543086172344689,-0.7076002624886151,-0.7066129552492249
872,sim_872_conc_real_2025-11-24.npy,6.78,-134.87,2,4,0.0,False,437.0,199.0,5.1,0.0134510747395674,0,0.875751503006012,0.3987975951903807,-0.7055005880645404,-0.7087093341000862
873,sim_873_conc_real_2025-11-24.npy,0.63,-134.75,4,6,0.0,False,30.0,478.0,5.89,0.0054941254853608,0,0.0601202404809619,0.9579158316633266,-0.7040147244559685,-0.7101853756232853
874,sim_874_conc_real_2025-11-24.npy,3.07,-135.0,3,3,0.0,False,436.0,10.0,6.11,0.0045363608646972,0,0.87374749498998,0.0200400801603206,-0.7071067811865475,-0.7071067811865476
875,sim_875_conc_real_2025-11-24.npy,3.22,-135.22,0,5,0.0,False,161.0,229.0,2.11,0.0111128430148076,0,0.3226452905811623,0.4589178356713427,-0.7098166570417261,-0.7043864801272868
876,sim_876_conc_real_2025-11-24.npy,4.85,-135.1,2,4,0.38,True,92.0,296.0,4.45,0.0096424883126576,0,0.1843687374749499,0.593186372745491,-0.7083398377245287,-0.7058715706786811
877,sim_877_conc_real_2025-11-24.npy,2.46,-135.0,1,2,0.07,True,40.0,39.0,6.79,0.002620633527978,0,0.0801603206412825,0.0781563126252505,-0.7071067811865475,-0.7071067811865476
878,sim_878_conc_real_2025-11-24.npy,7.44,-135.21,2,4,0.0,False,465.0,394.0,7.96,0.0037449912024774,0,0.93186372745491,0.7895791583166333,-0.7096937075983769,-0.7045103557757469
879,sim_879_conc_real_2025-11-24.npy,6.91,-134.88,2,4,0.0,False,357.0,313.0,1.03,0.0050024738775196,0,0.7154308617234469,0.627254509018036,-0.7056242704317207,-0.7085861902250861
880,sim_880_conc_real_2025-11-24.npy,3.77,-134.99,3,3,0.65,True,299.0,473.0,9.46,0.0030835175045001,0,0.5991983967935872,0.9478957915831664,-0.706983357002373,-0.7072301838310177
881,sim_881_conc_real_2025-11-24.npy,1.0,-135.0,4,6,0.26,True,349.0,330.0,8.25,0.0105369670488049,0,0.6993987975951904,0.6613226452905812,-0.7071067811865475,-0.7071067811865476
882,sim_882_conc_real_2025-11-24.npy,1.15,-134.92,4,6,0.0,False,383.0,135.0,9.19,0.0130528700068275,0,0.7675350701402806,0.2705410821643286,-0.7061187849173313,-0.7080933989149113
883,sim_883_conc_real_2025-11-24.npy,3.97,-135.09,1,2,0.0,False,476.0,301.0,2.09,0.0044554289857751,0,0.9539078156312624,0.6032064128256514,-0.7082166291064759,-0.705995188550928
884,sim_884_conc_real_2025-11-24.npy,4.6,-134.83,1,2,0.0,False,62.0,55.0,1.95,0.007966580213781,0,0.1242484969939879,0.1102204408817635,-0.7050056437257369,-0.7092016936773764
885,sim_885_conc_real_2025-11-24.npy,1.86,-135.12,0,5,0.4,True,143.0,421.0,7.98,0.0052863112403726,0,0.2865731462925852,0.843687374749499,-0.7085861902250863,-0.7056242704317205
886,sim_886_conc_real_2025-11-24.npy,3.87,-135.3,3,3,0.0,False,273.0,488.0,2.46,0.0079035734709649,0,0.5470941883767535,0.9779559118236472,-0.7107994738729925,-0.7033947028105039
887,sim_887_conc_real_2025-11-24.npy,2.32,-134.74,4,6,0.84,True,239.0,48.0,4.26,0.0039882889403721,0,0.4789579158316633,0.096192384769539,-0.703890763002799,-0.7103082385551623
888,sim_888_conc_real_2025-11-24.npy,4.1,-134.91,2,4,0.0,False,418.0,223.0,2.33,0.0104722931574033,0,0.8376753507014028,0.4468937875751503,-0.7059951885509279,-0.708216629106476
889,sim_889_conc_real_2025-11-24.npy,5.12,-135.15,3,3,0.14,True,448.0,401.0,8.29,0.013765209107095,0,0.8977955911823647,0.8036072144288577,-0.7089555570807735,-0.7052531588616175
890,sim_890_conc_real_2025-11-24.npy,6.84,-134.73,2,4,0.55,True,30.0,455.0,8.81,0.0096892138295745,0,0.0601202404809619,0.9118236472945892,-0.7037667801078904,-0.7104310798498136
891,sim_891_conc_real_2025-11-24.npy,7.78,-135.04,2,4,0.0,False,270.0,183.0,5.56,0.0023264516120163,0,0.5410821643286573,0.3667334669338677,-0.7076002624886151,-0.7066129552492249
892,sim_892_conc_real_2025-11-24.npy,6.66,-134.84,2,4,0.0,False,197.0,59.0,9.33,0.0046366522169964,0,0.3947895791583166,0.1182364729458917,-0.7051294120334124,-0.70907863617896
893,sim_893_conc_real_2025-11-24.npy,7.7,-135.22,2,4,0.0,False,379.0,229.0,6.21,0.0122968526649606,0,0.7595190380761523,0.4589178356713427,-0.7098166570417261,-0.7043864801272868
894,sim_894_conc_real_2025-11-24.npy,5.09,-135.11,2,4,0.0,False,313.0,250.0,1.39,0.0132701302771572,0,0.627254509018036,0.501002004008016,-0.7084630247653165,-0.7057479313043563
895,sim_895_conc_real_2025-11-24.npy,2.82,-135.08,0,5,0.0,False,95.0,328.0,3.82,0.0041267887612931,0,0.1903807615230461,0.657314629258517,-0.7080933989149112,-0.7061187849173314
896,sim_896_conc_real_2025-11-24.npy,5.74,-134.72,2,4,0.34,True,386.0,132.0,1.59,0.0113969809644822,0,0.7735470941883767,0.2645290581162324,-0.7036427757750201,-0.7105538995034963
897,sim_897_conc_real_2025-11-24.npy,5.4,-135.0,2,4,0.0,False,381.0,180.0,4.22,0.0017100764517976,0,0.7635270541082164,0.3607214428857715,-0.7071067811865475,-0.7071067811865476
898,sim_898_conc_real_2025-11-24.npy,4.57,-135.09,2,4,0.0,False,155.0,4.0,5.88,0.0040639496010796,0,0.3106212424849699,0.0080160320641282,-0.7082166291064759,-0.705995188550928
899,sim_899_conc_real_2025-11-24.npy,3.92,-135.03,3,3,0.0,False,459.0,153.0,1.49,0.0027489166922988,0,0.9198396793587176,0.3066132264529058,-0.7074769244858095,-0.7067364440299511
900,sim_900_conc_real_2025-11-24.npy,2.15,-134.6,1,2,0.0,False,450.0,320.0,8.75,0.0097898354750514,0,0.9018036072144288,0.6412825651302605,-0.7021530529951623,-0.7120260459909965
901,sim_901_conc_real_2025-11-24.npy,7.09,-135.22,2,4,0.1,True,470.0,318.0,6.87,0.0050470244118063,0,0.9418837675350702,0.6372745490981964,-0.7098166570417261,-0.7043864801272868
902,sim_902_conc_real_2025-11-24.npy,6.51,-134.67,2,4,0.19,True,149.0,429.0,9.22,0.013055957840666,0,0.2985971943887776,0.8597194388777555,-0.70302243267347,-0.7111676730264646
903,sim_903_conc_real_2025-11-24.npy,4.87,-134.94,2,4,0.57,True,366.0,179.0,8.95,0.0042865036511593,0,0.7334669338677354,0.3587174348697395,-0.70636591311755,-0.7078468738262603
904,sim_904_conc_real_2025-11-24.npy,4.01,-134.85,2,4,0.0,False,471.0,101.0,7.21,0.0132736188365223,0,0.9438877755511024,0.2024048096192384,-0.7052531588616178,-0.7089555570807734
905,sim_905_conc_real_2025-11-24.npy,3.94,-135.21,5,1,0.0,False,486.0,277.0,2.12,0.0043767964393364,0,0.9739478957915833,0.5551102204408818,-0.7096937075983769,-0.7045103557757469
906,sim_906_conc_real_2025-11-24.npy,4.8,-134.87,2,4,0.13,True,53.0,191.0,3.5,0.0090373049100678,0,0.1062124248496994,0.3827655310621242,-0.7055005880645404,-0.7087093341000862
907,sim_907_conc_real_2025-11-24.npy,6.8,-135.26,2,4,0.0,False,421.0,428.0,1.35,0.0056265937379514,0,0.843687374749499,0.8577154308617234,-0.7103082385551622,-0.7038907630027991
908,sim_908_conc_real_2025-11-24.npy,5.1,-135.14,2,4,0.0,False,296.0,242.0,2.74,0.0135396059777106,0,0.593186372745491,0.4849699398797595,-0.7088324563865653,-0.7053768842065835
909,sim_909_conc_real_2025-11-24.npy,3.9,-135.18,3,3,0.0,False,145.0,422.0,4.65,0.0113364591472155,0,0.2905811623246493,0.845691382765531,-0.709324729572274,-0.7048818539423614
910,sim_910_conc_real_2025-11-24.npy,4.07,-135.03,2,4,0.0,False,489.0,3.0,3.28,0.0030063277955505,0,0.9799599198396792,0.0060120240480961,-0.7074769244858095,-0.7067364440299511
911,sim_911_conc_real_2025-11-24.npy,1.14,-134.95,0,5,0.63,True,5.0,422.0,2.32,0.0085386828762299,0,0.0100200400801603,0.845691382765531,-0.7064894449438369,-0.7077235789366842
912,sim_912_conc_real_2025-11-24.npy,6.31,-134.97,2,4,0.0,False,467.0,262.0,8.49,0.0018305642973447,0,0.935871743486974,0.5250501002004008,-0.706736444029951,-0.7074769244858096
913,sim_913_conc_real_2025-11-24.npy,6.9,-135.08,2,4,0.66,True,376.0,349.0,7.6,0.0121659125751809,0,0.7535070140280561,0.6993987975951904,-0.7080933989149112,-0.7061187849173314
914,sim_914_conc_real_2025-11-24.npy,6.2,-135.05,2,4,0.84,True,472.0,472.0,7.71,0.0040914571203035,0,0.9458917835671342,0.9458917835671342,-0.7077235789366845,-0.7064894449438368
915,sim_915_conc_real_2025-11-24.npy,5.72,-134.94,5,1,0.72,True,440.0,387.0,4.91,0.0118942116084365,0,0.8817635270541082,0.7755511022044088,-0.70636591311755,-0.7078468738262603
916,sim_916_conc_real_2025-11-24.npy,7.04,-134.93,2,4,0.42,True,436.0,408.0,2.44,0.0071788211805857,0,0.87374749498998,0.8176352705410822,-0.7062423597741271,-0.7079701471535876
917,sim_917_conc_real_2025-11-24.npy,3.19,-134.94,5,1,0.0,False,409.0,408.0,4.19,0.0054112752557551,0,0.8196392785571143,0.8176352705410822,-0.70636591311755,-0.7078468738262603
918,sim_918_conc_real_2025-11-24.npy,3.55,-135.03,1,2,0.71,True,449.0,109.0,3.58,0.0041363305674902,0,0.8997995991983968,0.218436873747495,-0.7074769244858095,-0.7067364440299511
919,sim_919_conc_real_2025-11-24.npy,4.76,-135.09,1,2,0.0,False,179.0,366.0,5.15,0.008465527874836,0,0.3587174348697395,0.7334669338677354,-0.7082166291064759,-0.705995188550928
920,sim_920_conc_real_2025-11-24.npy,3.03,-135.05,0,5,0.0,False,499.0,414.0,5.46,0.0073168795100879,0,1.0,0.8296593186372746,-0.7077235789366845,-0.7064894449438368
921,sim_921_conc_real_2025-11-24.npy,6.95,-135.23,2,4,0.0,False,491.0,309.0,3.75,0.007543760391719,0,0.9839679358717436,0.6192384769539078,-0.7099395848628233,-0.7042625830219877
922,sim_922_conc_real_2025-11-24.npy,7.24,-134.67,2,4,0.0,False,47.0,224.0,4.91,0.00797086346587,0,0.094188376753507,0.4488977955911823,-0.70302243267347,-0.7111676730264646
923,sim_923_conc_real_2025-11-24.npy,5.54,-134.9,2,4,0.0,False,284.0,395.0,4.54,0.0096804660542955,0,0.5691382765531062,0.7915831663326653,-0.705871570678681,-0.7083398377245288
924,sim_924_conc_real_2025-11-24.npy,4.37,-135.49,1,2,0.0,False,17.0,330.0,4.93,0.0085348500141252,0,0.034068136272545,0.6613226452905812,-0.7131281065471796,-0.7010337393110508
925,sim_925_conc_real_2025-11-24.npy,4.93,-134.93,2,4,0.41,True,10.0,363.0,9.95,0.0037151597095642,0,0.0200400801603206,0.7274549098196392,-0.7062423597741271,-0.7079701471535876
926,sim_926_conc_real_2025-11-24.npy,6.8,-134.89,2,4,0.85,True,48.0,52.0,5.51,0.0077120786707019,0,0.096192384769539,0.1042084168336673,-0.7057479313043562,-0.7084630247653166
927,sim_927_conc_real_2025-11-24.npy,5.4,-134.98,2,4,0.98,True,289.0,336.0,7.19,0.0138311993052617,0,0.5791583166332666,0.6733466933867736,-0.7068599112822541,-0.7073535649320245
928,sim_928_conc_real_2025-11-24.npy,1.8,-135.05,4,6,0.3,True,281.0,294.0,5.09,0.0062100709535941,0,0.56312625250501,0.5891783567134269,-0.7077235789366845,-0.7064894449438368
929,sim_929_conc_real_2025-11-24.npy,4.25,-134.95,2,4,0.0,False,430.0,14.0,9.86,0.0136261844355471,0,0.8617234468937875,0.0280561122244488,-0.7064894449438369,-0.7077235789366842
930,sim_930_conc_real_2025-11-24.npy,4.18,-135.19,2,4,0.0,False,498.0,223.0,6.41,0.0096490910331819,0,0.997995991983968,0.4468937875751503,-0.7094477438599042,-0.704758042687057
931,sim_931_conc_real_2025-11-24.npy,5.16,-134.98,3,3,0.0,False,407.0,422.0,7.64,0.0016726705050682,0,0.8156312625250501,0.845691382765531,-0.7068599112822541,-0.7073535649320245
932,sim_932_conc_real_2025-11-24.npy,2.31,-135.01,0,5,0.0,False,12.0,113.0,5.58,0.0084149397498665,0,0.0240480961923847,0.2264529058116232,-0.7072301838310175,-0.7069833570023731
933,sim_933_conc_real_2025-11-24.npy,4.14,-134.82,3,3,0.02,True,194.0,3.0,4.59,0.0016973897067594,0,0.3887775551102204,0.0060120240480961,-0.7048818539423611,-0.7093247295722741
934,sim_934_conc_real_2025-11-24.npy,6.81,-134.95,2,4,0.0,False,385.0,191.0,1.32,0.0086342777133335,0,0.7715430861723447,0.3827655310621242,-0.7064894449438369,-0.7077235789366842
935,sim_935_conc_real_2025-11-24.npy,7.19,-134.89,2,4,0.88,True,402.0,107.0,1.94,0.0129657623878914,0,0.8056112224448898,0.2144288577154308,-0.7057479313043562,-0.7084630247653166
936,sim_936_conc_real_2025-11-24.npy,2.74,-134.74,0,5,0.64,True,76.0,8.0,7.08,0.0122728434003248,0,0.1523046092184369,0.0160320641282565,-0.703890763002799,-0.7103082385551623
937,sim_937_conc_real_2025-11-24.npy,4.2,-135.03,3,3,0.0,False,305.0,256.0,2.74,0.0037077768669405,0,0.6112224448897795,0.5130260521042084,-0.7074769244858095,-0.7067364440299511
938,sim_938_conc_real_2025-11-24.npy,3.79,-134.74,0,5,0.0,False,383.0,175.0,7.58,0.0105305301464708,0,0.7675350701402806,0.3507014028056112,-0.703890763002799,-0.7103082385551623
939,sim_939_conc_real_2025-11-24.npy,3.8,-135.02,0,5,0.94,True,177.0,458.0,1.94,0.0023796254957939,0,0.3547094188376753,0.9178356713426854,-0.7073535649320247,-0.7068599112822539
940,sim_940_conc_real_2025-11-24.npy,5.38,-134.68,2,4,0.0,True,367.0,397.0,6.81,0.0066963872358489,0,0.7354709418837675,0.7955911823647295,-0.7031465441394767,-0.7110449616337288
941,sim_941_conc_real_2025-11-24.npy,4.22,-134.86,3,3,0.42,True,178.0,396.0,5.66,0.0034855480372829,0,0.3567134268537074,0.7935871743486974,-0.7053768842065834,-0.7088324563865654
942,sim_942_conc_real_2025-11-24.npy,2.64,-135.12,0,5,0.41,True,229.0,60.0,5.47,0.013492256657277,0,0.4589178356713427,0.1202404809619238,-0.7085861902250863,-0.7056242704317205
943,sim_943_conc_real_2025-11-24.npy,6.44,-135.12,2,4,0.59,True,100.0,107.0,2.0,0.0062978554504835,0,0.2004008016032064,0.2144288577154308,-0.7085861902250863,-0.7056242704317205
944,sim_944_conc_real_2025-11-24.npy,1.24,-134.83,4,6,0.81,True,367.0,380.0,8.86,0.001892337161712,0,0.7354709418837675,0.7615230460921844,-0.7050056437257369,-0.7092016936773764
945,sim_945_conc_real_2025-11-24.npy,4.94,-135.2,2,4,0.37,True,171.0,60.0,7.48,0.0080348785997992,0,0.342685370741483,0.1202404809619238,-0.7095707365365207,-0.7046342099635949
946,sim_946_conc_real_2025-11-24.npy,4.88,-134.93,2,4,0.79,True,168.0,72.0,5.59,0.0093133203290438,0,0.3366733466933868,0.1442885771543086,-0.7062423597741271,-0.7079701471535876
947,sim_947_conc_real_2025-11-24.npy,4.97,-135.6,2,4,0.33,True,472.0,372.0,2.24,0.0117789839009804,0,0.9458917835671342,0.7454909819639278,-0.7144726796328031,-0.6996633405133657
948,sim_948_conc_real_2025-11-24.npy,7.71,-134.7,2,4,0.0,False,399.0,363.0,7.99,0.004387953940185,0,0.7995991983967936,0.7274549098196392,-0.7033947028105038,-0.7107994738729926
949,sim_949_conc_real_2025-11-24.npy,5.97,-134.9,2,4,0.0,False,236.0,492.0,6.76,0.0092604271451397,0,0.4729458917835671,0.9859719438877756,-0.705871570678681,-0.7083398377245288
950,sim_950_conc_real_2025-11-24.npy,3.12,-134.9,1,2,0.13,True,98.0,402.0,6.42,0.0108463247522768,0,0.1963927855711423,0.8056112224448898,-0.705871570678681,-0.7083398377245288
951,sim_951_conc_real_2025-11-24.npy,5.13,-134.87,2,4,0.48,True,496.0,281.0,6.14,0.0065249157103292,0,0.9939879759519038,0.56312625250501,-0.7055005880645404,-0.7087093341000862
952,sim_952_conc_real_2025-11-24.npy,4.7,-135.02,2,4,0.34,True,188.0,355.0,3.63,0.0072778601996982,0,0.376753507014028,0.7114228456913828,-0.7073535649320247,-0.7068599112822539
953,sim_953_conc_real_2025-11-24.npy,5.95,-135.19,2,4,0.0,False,463.0,21.0,6.82,0.004826342779798,0,0.9278557114228456,0.0420841683366733,-0.7094477438599042,-0.704758042687057
954,sim_954_conc_real_2025-11-24.npy,4.14,-134.94,2,4,0.01,True,372.0,182.0,2.58,0.0117870523638047,0,0.7454909819639278,0.3647294589178356,-0.70636591311755,-0.7078468738262603
